,Unnamed: 0,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
785,111478,0oBV4QAfY26kcYqRLRv5ST,Bonobo;Bajka,Days To Come,Between The Lines,42,276573,False,0.745,0.509,10,-10.0,0,0.0395,0.567,0.524,0.661,0.486,99.493,4,trip-hop
786,13922,1mK5MaKdr3fj49VjC3a0tJ,Glenn Underground,Black Resurrection,Mental Black Resurrection,6,730552,False,0.796,0.61,10,-11.599,1,0.0774,0.00424,0.912,0.0543,0.877,125.521,4,chicago-house
787,83327,02q7qbOYbE89NMFEtOklcc,Dimitri Vegas & Like Mike;Hardwell,Unity,Unity,56,234461,False,0.65,0.912,10,-4.588,0,0.0406,0.0241,0.8,0.293,0.191,129.999,4,progressive-house
788,101524,5pFQTJ8yLS5Y6FFQPxEIVB,Nature Sounds,Water Sounds,Mountain Streams Alps,37,310500,False,0.161,1.0,10,-14.559,1,0.0576,0.855,0.78,0.979,1e-05,130.708,5,sleep
789,25377,026EyEd8KCAoa46gtWZWJS,Nowator;Paprodziad;KAŁAMAGA,Trzeba Świrować,Trzeba Świrować,36,216428,False,0.903,0.808,5,-4.469,0,0.0893,0.0508,0.0,0.32,0.72,111.982,4,disco
790,64267,6gp7XZuA7WhN3bU3SKNARJ,Nat King Cole,All I Want For Christmas Is You,O Tannenbaum - Remastered 1999,0,180200,False,0.25,0.228,3,-14.186,1,0.0364,0.811,0.000166,0.199,0.198,90.001,4,jazz
791,49675,14HABXuAxDzHefN5VvUdXR,Thyron;Unresolved,My Way,Foul Play,21,185806,False,0.6,0.964,9,-1.566,0,0.159,0.342,0.0,0.714,0.408,155.017,4,hardstyle
792,54162,4WA1eVjO1xS603EZrXqkAW,Bola,Fyuti,Soleiele,15,269000,False,0.629,0.487,11,-16.156,0,0.0467,0.137,0.9,0.0849,0.559,74.973,4,idm
793,11984,3LtOmWpTXLhilL5odoKysR,The Beatles,Sgt. Pepper's Lonely Hearts Club Band (Remastered),Getting Better - Remastered 2009,54,168120,False,0.632,0.471,0,-7.887,1,0.0348,0.313,5.08e-06,0.0712,0.764,121.672,4,british
794,106365,2imjyIRZrtnPQFLOSTyJXF,Hov1,Barn av vår tid,Raindance,40,163239,True,0.942,0.676,2,-5.273,1,0.212,0.75,0.0,0.0852,0.801,122.025,4,swedish
795,108294,61LicmiWTnDjzRDPdbRTPy,Alfredo De Angelis;Orquesta de Alfredo De Angelis;Carlos Dante,Los 25 Mejores Tangos,Remembranzas,21,210706,False,0.376,0.474,4,-7.546,0,0.0326,0.873,0.000764,0.278,0.514,122.266,4,tango
796,85253,4NnWuGQujzWUEg0uZokO5M,The Cure,"Kiss Me, Kiss Me, Kiss Me",Just Like Heaven,72,212013,False,0.437,0.94,9,-6.946,1,0.0426,0.0524,0.000573,0.222,0.48,151.417,4,punk-rock
797,378,6XCPQygbj33s7OUxlbo6bX,Tristan Prettyman,Back to Home,Who We Are,48,259877,False,0.521,0.507,7,-7.007,1,0.0319,0.0162,4.43e-05,0.148,0.153,108.168,4,acoustic
798,97903,2ofA6PfgLIhzSPFtL05XLw,Rick & Nogueira;Clayton & Romário,Bebo e Te Amo (Ao Vivo),Bebo e Te Amo - Ao Vivo,45,178501,False,0.624,0.928,4,-3.797,1,0.0954,0.654,0.0,0.864,0.788,114.902,4,sertanejo
799,42300,1fgDQdYHuJTay56xowS9Mq,Bandit,Warsaw,New Rochelle,14,31533,True,0.307,0.998,11,-3.373,0,0.247,0.000168,0.0629,0.146,0.271,140.512,1,grindcore
800,13588,5xMLflSFj5oFwFkyTnK6wj,Mr. Fingers,Cerebral Hemispheres,Nodyahed,8,356225,False,0.798,0.811,2,-11.215,1,0.0462,0.0102,0.908,0.0611,0.593,119.014,4,chicago-house
801,62295,1UiC5wLlvxBWhQBfGeUlxG,Jamie Cullum,Santa Claus Is Coming To Town,Hang Your Lights,0,296680,False,0.346,0.605,3,-7.059,0,0.0794,0.188,0.0,0.241,0.747,202.175,4,j-pop
802,61293,5Rw16RkNE8lrsiyZJ1yghf,Shiritsu Ebisu Chugaku,Major Debut 10th Anniversary Album 中吉,YELL (中吉 ver.),24,312080,False,0.455,0.978,7,-3.009,1,0.163,0.00744,0.0044,0.329,0.543,189.958,4,j-idol
803,19056,2o2UZk7OFL6QeMUOZW7RnH,Dan + Shay,All That Really Matters - Just Hits,You,0,196253,False,0.544,0.572,0,-6.205,1,0.0319,0.118,0.0,0.234,0.52,169.885,4,country
804,22804,6ptIxIDLyhSizHXT84IyOs,In Element,Lyra,Adagio for Strings,36,217845,False,0.379,0.926,10,-9.116,0,0.123,0.00102,0.883,0.0877,0.0402,195.056,3,death-metal
805,24624,69I2YClxHLKiEHHOVpBmbT,Eric Cloutier,Heuristic EP,Opprobrium,5,323326,False,0.804,0.918,11,-11.647,1,0.0812,0.102,0.956,0.0975,0.402,121.01,4,detroit-techno
806,98313,7nsjEFAhjOyXUritsAThHP,Matthew Morrison;Kelsey Grammer;Aidan Gemme;Christopher Paul Richards;Sawyer Nunes;Alex Dreier,Finding Neverland (Original Broadway Cast Recording),The World Is Upside Down - Original Broadway Cast Recording,27,135200,False,0.648,0.428,1,-7.896,0,0.457,0.641,0.0,0.0947,0.566,127.285,3,show-tunes
807,108051,3i2L1PRDEwWcUC03y95UPG,Aníbal Troilo Y Su Orquesta Típica;Roberto Goyeneche,15 Grandes Exitos - Los Discos De Oro De Roberto Goyeneche,Sur,28,237573,False,0.423,0.401,2,-11.219,0,0.0449,0.726,0.0,0.269,0.507,111.213,4,tango
808,64348,7cZbk4qJAaRDKQ6rwEaIs8,Nat King Cole,Weihnachten Playlist,The Happiest Christmas Tree - Remastered 2009,0,105346,False,0.494,0.644,0,-11.781,1,0.905,0.704,0.0,0.781,0.866,206.13,4,jazz
809,13805,1eB8M8Am73gQ45agjivkHL,DJ Pierre,I Am Acid,I Am Acid - Original Mix,6,462857,False,0.667,0.946,10,-7.969,1,0.0822,0.088,0.287,0.109,0.0855,126.01,4,chicago-house
810,75671,1hz5dc9upDPbMq7c9Cxcza,Mike Oldfield,Tubular Bells 2003,Blues,23,160173,False,0.472,0.278,9,-13.268,0,0.031,0.737,0.9,0.234,0.29,142.513,3,new-age
811,36179,3ZAtgPjqwwxxvXk9mbUeFX,MR TOUT LE MONDE,Souvenir,Souvenir,61,194879,False,0.692,0.67,6,-7.459,1,0.0302,0.146,0.00084,0.262,0.601,124.96,4,french
812,20884,4QQvsio6sNDiwRY4MQiqJB,Becky Hill;Joel Corry,"#Multiverse, If the Multiverse Is Real",HISTORY,0,176609,True,0.674,0.86,8,-3.318,1,0.0369,0.155,3.21e-06,0.359,0.771,122.975,4,dance
813,4773,2sSzhlTz0N1HlSuoLLxv8z,Lambert,The Open,The Open,45,214862,False,0.418,0.051,11,-25.754,0,0.0353,0.992,0.936,0.107,0.236,132.424,4,ambient
814,25784,2MfogYQx6lZPleNQGxSWzp,Vivat,Życie to film,Życie to film,29,207629,False,0.71,0.941,7,-3.874,1,0.0735,0.0729,0.0,0.162,0.968,134.981,4,disco
815,2526,2m2QV4YsDoVNQ9Y6THdSg4,Charlie Brown Jr.,Imunidade Musical,Aquela Paz,49,176960,False,0.586,0.487,11,-9.29,1,0.0341,0.769,0.0001,0.181,0.693,123.897,5,alt-rock
816,23184,5WUl5natjFTSqSljddJqqZ,Embody;Brianna,Love of You (The Violin Song),Love of You (The Violin Song),47,160575,False,0.754,0.75,1,-4.933,0,0.0733,0.249,1.86e-06,0.23,0.644,113.989,4,deep-house
817,104497,3I4eQRS0uhTLJMqABeBMMF,Ángeles Del Infierno,Joven Para Morir,No te dejes vencer,31,242440,False,0.308,0.908,7,-13.327,1,0.0866,0.00944,0.0,0.502,0.131,150.215,3,spanish
818,1122,382pQ7OIddHeCHHdaFxyYn,Plastilina Mosh,Aquamosh,Ode To Mauricio Garces,33,254080,False,0.463,0.718,4,-11.202,1,0.0275,0.205,0.0874,0.0541,0.855,174.112,4,afrobeat
819,107907,2X9fsxb6O6bYEopJYmUbNC,Spandau Ballet,Gold - The Best of Spandau Ballet,Gold,61,231480,False,0.711,0.74,10,-7.776,0,0.0361,0.258,0.0111,0.104,0.639,143.053,4,synth-pop
820,77545,0IcTSf8jMvxnSNRJc384Gs,Samba De Dom,Perigo,Perigo,44,156699,False,0.659,0.743,5,-6.904,1,0.0649,0.657,0.000635,0.581,0.929,179.065,4,pagode
821,96002,1HKAmEDrCjyXBP6rgCHq9i,Bijay Anand Sahu;Ayushi Pani,Amar Gaan,Amar Gaan,42,197879,False,0.598,0.651,7,-5.496,1,0.111,0.0242,0.0,0.195,0.704,128.558,4,samba
822,67476,5h2KtePTFGLYjtNTy0cQ4c,Juanes,Pop x siempre,Esto No Acaba,0,161880,False,0.77,0.657,0,-7.658,1,0.0386,0.4,5.89e-05,0.29,0.846,92.008,4,latin
823,55761,3DWkYRm35UkcM1V0icj6lo,Suzonn,Sun Lo Na,Sun Lo Na,43,164173,False,0.713,0.236,1,-13.288,1,0.0373,0.886,0.0,0.091,0.647,139.75,3,indian
824,25311,1Y7VG310Lf5IYP7sVOob4X,Bonnie Tyler,Natural Force (Expanded Edition),It's a Heartache,27,215160,False,0.53,0.672,0,-6.314,1,0.0293,0.0458,0.0,0.0891,0.519,118.903,4,disco
825,26921,0DBot2uK8DcgaipNnRNZJJ,Heléne Lundström,Small steps,Dreamlover,18,138306,False,0.64,0.417,1,-7.55,0,0.0265,0.842,0.0,0.188,0.522,141.903,4,disney
826,81956,2tGvwE8GcFKwNdAXMnlbfl,Olivia Rodrigo,SOUR,happier,86,175933,True,0.395,0.443,6,-9.72,1,0.133,0.765,9.67e-06,0.0839,0.338,168.924,3,pop
827,97699,5zo0B0qoVABPvnx16RK4uB,Milionário & José Rico,Gigantes,Duas camisas - Agora você vai decidir,45,202546,False,0.529,0.47,0,-5.708,1,0.0276,0.505,0.0,0.17,0.605,77.255,3,sertanejo
828,75566,3LJFoOy0QZ9dW4rrHilNjy,Catherine Marie Charlton,River Dawn: Piano Meditations,"River Dawn, Part 7",22,313893,False,0.324,0.0237,0,-32.081,0,0.0556,0.991,0.937,0.123,0.0758,65.681,4,new-age
829,74591,0ygD8hNaJu9Ko0fJT9uxqR,Fernanda Takai,Ritmo da Chuva (Ao Vivo) - Single,Ritmo da Chuva (Rhythm Of The Rain) - Ao Vivo,41,204000,False,0.62,0.656,11,-10.184,1,0.0379,0.305,0.0,0.494,0.855,109.378,4,mpb
830,26685,3TJoo29cEQEwG3prT1scpA,Yuji Kishi;Ayaka Hirahara;Shinichiro Hara;Sera Uehara;Shuma Suzuki;Kenshiro Kato;Leeries,Mary Poppins Returns (Original Motion Picture Soundtrack/Japanese Version),Trip a Little Light Fantastic - Japanese Version,20,422746,False,0.539,0.579,7,-9.702,1,0.14,0.686,0.0,0.303,0.525,117.42,4,disney
831,6967,0ocm27j8fvDUUTDvYvOdcW,Sarastus,Enter The Necropolis,Witness The Earth Descend,16,267000,True,0.259,0.948,0,-7.112,1,0.0498,3.2e-06,0.289,0.232,0.26,160.021,3,black-metal
832,17510,5ZphONN5x6VG5gRTSQyoPu,Eartheater,Trinity,Solid Liquid Gas,45,244442,False,0.276,0.78,1,-8.35,1,0.0965,0.0283,0.0705,0.294,0.326,179.989,4,club
833,29981,4g3o3KScQl3MVW8THLDBVQ,Ace Aura;Voicians,UMBRA,UMBRA,43,217600,False,0.438,0.953,6,-2.085,0,0.152,0.0126,0.00394,0.104,0.124,149.871,4,dubstep
834,74740,1mht8k3uhzUJQFZgC52gsG,Oswaldo Montenegro,De Passagem,A Vida Quis Assim,40,224614,False,0.664,0.36,2,-8.835,1,0.0407,0.806,0.0,0.107,0.247,59.987,4,mpb
835,17258,5wibR7lM8TpbBYJDExo0xt,One True God,JINN,JINN,44,185454,False,0.781,0.858,11,-3.506,1,0.0634,0.0317,0.576,0.115,0.347,109.969,4,club
836,45369,2FvCBaYjZ9d5AnRvPA68Lx,Randy Lorenzo,Slack Key Guitar Volume 2,Nai'o,25,208293,False,0.536,0.175,0,-18.902,1,0.0452,0.877,0.829,0.0874,0.343,147.711,4,guitar
837,110734,5WXnQn7u43LLa2pFhJoHlR,Tristan;Raja Ram;Laughing Buddha,Regan Presents Origin 5,Beautiful Garden - Laughing Buddha Remix,33,483270,False,0.633,0.898,5,-5.37,0,0.0404,2.9e-05,0.857,0.233,0.374,147.011,4,trance
838,72160,0W9ZFdjumKClsj0UhYYnP3,Northlane,Obsidian,Clockwork,57,238373,False,0.48,0.97,8,-5.006,0,0.0595,3.72e-05,0.309,0.29,0.346,136.123,4,metalcore
839,107783,3jEj0AW7fdDP2F3k4EcaLq,Level 42,The Early Tapes / Level 42,Love Games - Edit Album Version,25,313640,False,0.76,0.913,9,-6.89,1,0.0469,0.0836,0.0132,0.0668,0.826,105.752,4,synth-pop
840,25890,5nYa2NYzBVXFnPQRVESShE,Crazibiza;Greg Note,"Amsterdam After Disco, Vol. 5",Sunshine Day - House of Prayers Remix,0,280320,False,0.788,0.936,8,-3.267,1,0.0693,0.0361,0.58,0.0834,0.721,125.013,4,disco
841,25116,5LLjfEg69PW3fYFuzqm4jn,Christopher Cross,80's,Arthur's Theme (Best That You Can Do),0,233986,False,0.529,0.589,9,-9.578,1,0.0367,0.0761,0.00363,0.0672,0.503,136.346,4,disco
842,37651,6vBMMa2erexusV4XrgXea9,2Pac,Until The End Of Time,Lil' Homies,64,223973,True,0.897,0.815,10,-4.227,0,0.212,0.159,0.0,0.0637,0.804,97.6,4,funk
843,69714,62YzSuF8LDJRcIyzl4Z4cO,Ratty Adhiththan;Krishmusic,Kadaisi Thotta,Kadaisi Thotta,30,237000,False,0.647,0.918,7,-3.705,1,0.27,0.0747,0.0,0.0877,0.704,79.92,4,malay
844,16887,1HxcdVSe2UUdU4RBVOXM9h,Wolfgang Amadeus Mozart;Wiener Mozart Ensemble;Willi Boskovsky,Mozart - Inspiring Classics,"Contredanse in C, - ""La Bataille"", K.535",1,92000,False,0.622,0.369,0,-11.734,1,0.048,0.906,0.305,0.044,0.584,125.855,4,classical
845,61384,4tkN8K38d9f6S0mbzqLC9C,Philosophy no Dance,愛の哲学,愛の哲学,23,282573,False,0.562,0.915,1,-3.807,0,0.0696,0.00453,3.15e-06,0.29,0.724,126.963,4,j-idol
846,104911,2y7b6A4hhl3ysYlU2kztGD,Viva Suecia,El Bien,El Bien,54,206226,False,0.264,0.875,9,-3.222,1,0.0551,0.00208,0.00771,0.176,0.403,64.319,4,spanish
847,69173,5cZGDoQQw9GCAbzEhf0Jfu,Gowry Lekshmi,June (Original Motion picture soundtrack),Uyarum,36,153250,False,0.599,0.56,4,-8.945,1,0.0352,0.462,0.00178,0.12,0.184,129.991,4,malay
848,35711,4MNXKskyfqES2LAlbrrRbV,Kevi Jonny,Repertório Atualizado: Agosto 2021,Desbloqueado,39,206688,False,0.647,0.686,9,-3.822,1,0.066,0.493,0.0,0.293,0.745,139.89,4,forro
849,6609,3OlTBlaaCxIk8GQydFwkZJ,Joel Grind,The Yellowgoat Sessions,Vengeance Spell,18,134068,True,0.329,0.991,2,-6.66,1,0.052,0.000697,0.731,0.171,0.232,159.95,4,black-metal
850,13680,3c6Po97xKNPfm733Zz4s3e,Robert Hood,Internal Empire,The Core,8,234160,False,0.753,0.66,5,-18.083,0,0.11,0.187,0.951,0.0983,0.349,147.898,4,chicago-house
851,45132,4zuBrgki6nJ8SaE8YAcnuq,Henrik Janson,Classical Baby Sleep Music,Moonlight Sonata,30,140624,False,0.673,0.294,11,-13.874,0,0.047,0.94,0.928,0.115,0.462,143.934,3,guitar
852,50862,2jFGp1Z4qtFagTfHP4WAjA,Barilari;Daniel Telis;Nayla Scalia;Guillermo Sanchez,Barilari en Vivo 13-12-13,Lenguas de Fuego - En Vivo,19,283240,False,0.399,0.906,8,-4.847,0,0.0554,0.000227,0.00131,0.716,0.341,134.819,4,heavy-metal
853,15503,1EGtfMlDM9qOb0C0vQYz8H,Hojean,You Feel Like,You Feel Like,58,195882,False,0.724,0.492,7,-8.264,0,0.0328,0.239,0.00159,0.0869,0.184,102.009,4,chill
854,18377,5ycbydrVJJ2daHL0fL86Jg,Robert Schimmel,Life Since Then,Beating the Odds,23,171520,True,0.583,0.511,1,-19.532,1,0.956,0.85,0.0,0.971,0.291,50.565,4,comedy
855,21930,2ItcXDhy50UlwefhTADM2k,Jahvillani;Countree Hype,Yakuza - EP,Rockefeller,0,182366,False,0.904,0.688,2,-7.44,0,0.238,0.218,0.0,0.0647,0.646,97.972,4,dancehall
856,22063,0JBQnLKfLXmlkquabLtAgd,In Flames,Clayman,Only for the Weak,63,294866,False,0.418,0.835,0,-4.824,0,0.0449,2.33e-06,0.766,0.289,0.549,104.986,4,death-metal
857,106160,3j1i9cLU3jBIiIkO74CptJ,Vide,Vide,Everything,49,139354,False,0.481,0.379,2,-10.612,1,0.0452,0.899,2.34e-06,0.13,0.4,79.103,4,swedish
858,1067,0VjyKaDsZ29g00cvIywo5t,BaianaSystem,O Futuro Não Demora,Navio,35,339413,False,0.591,0.873,1,-6.877,0,0.111,0.105,0.0181,0.0676,0.882,162.121,4,afrobeat
859,66682,2kibYQtGvQwNRe5lJxIIxY,Koo Koo Kanga Roo,Rad-Trospective,Bestest Friend,11,198718,False,0.477,0.772,8,-7.03,1,0.117,0.000497,0.0,0.146,0.641,169.059,4,kids
860,36769,3v87GMW1TX5xG2uZZFpk4q,M.I.L.K.,Frühstücksmusik Herbst/Winter 2022/2023,Another Weekend,0,198566,False,0.819,0.648,7,-7.352,0,0.0595,0.469,3.63e-06,0.101,0.844,156.928,4,french
861,81400,50kpGaPAhYJ3sGmk6vplg0,Justin Bieber,Purpose (Deluxe),Love Yourself,84,233720,False,0.609,0.378,4,-9.828,1,0.438,0.835,0.0,0.28,0.515,100.418,4,pop
862,108158,7neOVgdSQhXued7BXvbEWS,Domingo Federico,"Grandes Cantores: Grandes orquestas, Vol. 2",Al compras del corazon,23,174106,False,0.596,0.349,7,-10.732,1,0.036,0.86,0.0217,0.0817,0.724,120.579,4,tango
863,93694,6KoQ0HXjBb5h3Sw011HXWu,Ivan Kozlovsky;Yevgeny Svetlanov;Оркестр Большого театра,Dargomyzhsky: Rusalka,"Rusalka, Act III Scene 2: Cavatina of Prince ""Nevolno k etim grustnym beregam""",0,422066,False,0.268,0.131,8,-18.117,1,0.042,0.948,0.0,0.104,0.0853,128.661,1,romance
864,2010,0AUyNF6iFxMNQsNx2nhtrw,grandson,Blood // Water,Blood // Water,75,216720,False,0.51,0.882,8,-5.659,0,0.159,0.00158,0.00206,0.0764,0.653,154.029,4,alt-rock
865,47354,4ZCLM74MYhUy80TPiaAuee,White Lion,Pride,When the Children Cry,61,258600,False,0.493,0.242,4,-13.593,0,0.0291,0.68,0.0,0.071,0.345,130.258,4,hard-rock
866,14345,2YB6oRXEKmgAcl9ON5capM,Kidz Bop Kids,KIDZ BOP Halloween,Werewolves Of London,37,222186,False,0.632,0.875,7,-4.689,1,0.0274,0.00492,8.35e-06,0.382,0.908,104.278,4,children
867,2038,2cwOhw3d0uIsR4krTsrLwF,The Killers;Ryan Pardey,Rock n Roll Christmas,Don't Shoot Me Santa,0,245106,False,0.588,0.847,8,-4.164,1,0.0705,0.0601,0.0,0.307,0.662,120.041,4,alt-rock
868,82583,0efz8jwkeHjwhVZKSfdeND,XTC,The Compact XTC,Sgt. Rock (Is Going To Help Me),24,217066,False,0.706,0.62,4,-13.713,1,0.0636,0.059,0.0,0.0739,0.806,129.03,4,power-pop
869,41849,47Ktp5pmAIFFHXTfMTZliv,Håkan Hellström,2 steg från paradise (Deluxe Version),Man måste dö några gånger innan man kan leva - Alternativ mix,22,295826,False,0.58,0.897,2,-3.465,1,0.0475,0.0896,0.0,0.205,0.68,126.978,4,goth
870,19710,28n8z9IQKyjMPxmvYMBqZa,Luke Combs,The Kind of Love We Make,The Kind of Love We Make,82,224426,False,0.608,0.745,1,-4.13,1,0.0277,0.0226,6.47e-06,0.0942,0.464,102.025,4,country
871,97988,5sPh1FV5Gw2OFVfn3ezzbN,Bruno & Marrone,Ensaio (Ao Vivo),Trégua (Eu Quero Trégua) - Ao Vivo,43,160259,False,0.742,0.781,6,-5.222,0,0.0733,0.311,0.0,0.132,0.8,120.124,4,sertanejo
872,60817,0yPij2haLTGO72QdyXh8mu,Govana,Liverpool Riddim,Dozen + 10,19,160819,True,0.743,0.535,7,-5.016,1,0.284,0.217,3.13e-06,0.119,0.529,100.308,4,j-dance
873,80582,1mYcukuz7uow0wc7DmPXHU,Shreya Ghoshal;Rochak Kohli,"Rozana (From ""Naam Shabana"")",Rozana,59,274201,False,0.434,0.378,8,-8.7,1,0.029,0.766,0.000136,0.115,0.291,92.982,4,pop-film
874,69346,5HOEhpfoPisxQpsSeuprvn,Sujatha;Afsal,Paandippada (Original Motion Picture Soundtrack),Mayilin,31,281626,False,0.747,0.688,4,-9.598,0,0.126,0.226,1.1e-06,0.732,0.635,101.996,4,malay
875,36312,0tPk6OPi760BD6C5WtqcqG,Angara,Rwanda,Kyoto,52,195243,False,0.583,0.773,1,-9.422,0,0.037,0.063,0.95,0.36,0.147,122.997,4,french
876,10334,1a6mFGM4w3dTdKzCp6yiru,Hybrid,Morning Sci - Fi,I'm Still Awake - Original,15,384053,False,0.605,0.523,0,-10.024,1,0.0392,0.0773,0.499,0.609,0.3,94.998,4,breakbeat
877,41713,3OEhDPalF3guursbhSRhBy,The Sins Of Thy Beloved,Lake of Sorrow,The Kiss,21,536680,False,0.288,0.731,2,-9.902,1,0.0484,0.00278,0.86,0.439,0.211,124.586,4,goth
878,23424,3yHH3LPyinYelEnaj15yKb,Junerule;Weisser Quiff,Alright,Alright,58,149508,False,0.733,0.475,0,-9.198,0,0.028,0.381,0.000443,0.397,0.0961,122.114,4,deep-house
879,57982,3OQ3iWG9bBlSWdok8rmuI2,Dream Note,Girgit Damroo And The Good Trip,Hata Diye,40,250285,False,0.578,0.388,5,-14.232,1,0.0262,0.467,0.00122,0.109,0.286,105.001,4,indie
880,73237,5mLllF9AIePVdhExTiNyyr,Joris Voorn;Underworld,Too Little Too Late (Little Late Edit),Too Little Too Late - Little Late Edit,46,258984,False,0.682,0.737,4,-10.628,0,0.0412,0.00559,0.689,0.0873,0.169,128.005,4,minimal-techno
881,18961,1tfZvo0DPs8VFNOIrSOUtb,Gary Gulman,The Great Depresh,Ketamine,20,86161,True,0.618,0.446,2,-14.131,1,0.941,0.895,0.0,0.716,0.907,102.394,4,comedy
882,12923,2eu0yoZ76r72TjJv0DmWuN,林師傑,TVB無線電視劇情歌集,"小木偶的話 - (劇集 ""愛回家"" 插曲)",20,213333,False,0.648,0.291,0,-9.373,1,0.0348,0.642,0.0,0.0986,0.338,72.059,4,cantopop
883,34085,6pL5GxJALr2JguxCwJIzdy,Runa Laila;Bhupinder Singh,Gharaonda,Do Deewane Shaher Mein,51,263099,False,0.393,0.69,10,-5.316,1,0.0382,0.866,4.27e-06,0.147,0.673,83.825,4,folk
884,45813,6f8mEv9vK0RPKpY3Kbbv9s,Riber Ore,Machupicchu,Huaylas Antiguo,21,226993,False,0.503,0.59,7,-6.093,1,0.062,0.812,0.81,0.0903,0.532,150.06,3,guitar
885,4318,1nJV1JGWf61WRJy851LO34,Grouper,The Man Who Died in His Boat,Living Room,54,142120,False,0.425,0.0757,6,-21.707,1,0.0375,0.89,0.901,0.111,0.156,124.374,4,ambient
886,28358,6O4dKR2qDrowPXV7lwUNA8,Krewella;Asim Azhar,zer0,Paradise,33,214992,False,0.651,0.803,8,-4.749,0,0.0704,0.12,0.0,0.118,0.275,103.025,4,dub
887,75490,4zenRe44xiB5rZQa2eBMMP,Michael Maxwell,Pachelbel: Forever by the Sea,The Beckoning Sea,23,615513,False,0.167,0.406,2,-22.063,1,0.0801,0.837,0.862,0.39,0.415,111.701,4,new-age
888,96051,1yexB9BhPJFMiFHzdNhVqt,Mk Mukesh;Romeo Baskey;Joshi Pareya,Aam Do Kanam Mali Baha,Aam Do Kanam Mali Baha,35,243343,False,0.614,0.386,2,-10.761,1,0.0396,0.714,8.95e-05,0.33,0.253,145.964,4,samba
889,42982,1gBXUAM8hmPNaeYDRBfH2r,Sex Prisoner,Sex Prisoner,Soft Skin,11,84149,False,0.212,0.962,7,-5.798,1,0.185,0.000107,0.664,0.071,0.214,77.548,4,grindcore
890,69866,3hW6C2zvNurb9gIR3tckrV,K. G. Markose,Marian,Jeevanekidum,19,343301,False,0.675,0.624,7,-9.285,0,0.0544,0.266,0.0,0.0458,0.725,104.047,4,malay
891,4335,0R4HTYUjrBvDwxilINNwYZ,Alexis Ffrench,Truth - The Solo Piano Collection,Papillon - Solo Piano Version,56,176457,False,0.282,0.063,0,-26.185,1,0.0377,0.991,0.905,0.131,0.102,128.534,1,ambient
892,93871,4tV3EKEfazNW5hIp0f5C6B,Alla Bayanova,"Ремастированные Оригинальные Ретро Песни Советской России: Баллада, Романсы, Радиохиты Vol. 04, Ballads, Romances, Radio Hits of Soviet Russia",Хорошее Возвращение,0,177905,False,0.44,0.59,9,-8.875,1,0.114,0.795,0.685,0.0962,0.712,115.279,4,romance
893,36907,6wdI9sg2VdgjqSg0ozu9PK,MHD,Afro Trap Part. 7 (La puissance),Afro Trap Pt. 7 (La puissance),65,140077,False,0.97,0.806,8,-5.628,0,0.298,0.0955,0.0,0.133,0.815,120.003,4,french
894,48510,6phmKeRhJUsiSBJgMkgjg8,N.W.A.,Efil4zaggin,Alwayz Into Somethin',60,264960,True,0.709,0.874,7,-4.522,1,0.193,0.0114,0.0,0.213,0.832,88.546,4,hardcore
895,65180,5MTGPkmiUuud9NkA0sl2nI,BTS,Love Yourself 轉 'Tear',Magic Shop,72,275695,False,0.531,0.661,1,-5.836,1,0.0907,0.103,0.0,0.0779,0.278,149.934,4,k-pop
896,3163,1wPUjPJB5U49st6rPTdhT1,GAYLE,Autumn Hits,abcdefu (chill),0,176765,True,0.554,0.429,1,-7.687,0,0.0334,0.0405,0.0,0.23,0.195,112.899,4,alternative
897,12831,6XjrQv7jDKQ2iRLnylKIjV,my little airport,"我們在炎熱與抑鬱的夏天,無法停止抽煙",Frankie Wants To Be Alone,25,136033,False,0.596,0.505,6,-7.972,1,0.0427,0.375,0.000461,0.114,0.728,159.889,4,cantopop
898,101550,6HTFfsnSvXpraVQrrYDN3U,The Lay-Backs,Close At Heart,Close At Heart,62,215439,False,0.145,0.0303,0,-29.641,0,0.0417,0.938,0.7,0.0885,0.0835,139.662,3,sleep
899,39511,2X7jfQnEMQYYmvkhr6mzS9,Modern Talking;Eric Singleton,Back For Good/2nd,Brother Louie Mix '98 (feat. Eric Singleton) - Radio Edit,64,204306,False,0.769,0.971,2,-3.78,0,0.0432,0.0173,0.0892,0.314,0.969,118.135,4,german
900,52092,2KL16by3OjDQTuUIdoJJBx,George Jones,The Essential George Jones,The Grand Tour,21,186266,False,0.325,0.262,10,-11.59,1,0.0309,0.911,0.000231,0.296,0.438,88.936,4,honky-tonk
901,77421,2SD34xlDVD005M3Y0OgQiX,Grupo Malícia,Sétimo Céu,Primeiro Beijo,46,268093,False,0.661,0.753,7,-7.514,1,0.0302,0.207,0.0,0.0888,0.672,121.809,4,pagode
902,88903,7vrJn5hDSXRmdXoR30KgF1,KAROL G,BICHOTA,BICHOTA,76,178946,True,0.863,0.666,1,-4.158,0,0.152,0.212,0.000493,0.103,0.838,163.908,4,reggae
903,107165,3a3xhycCEf2HN4fm4nIe1O,Electroforez;superkomfort,505 (Deluxe),Фотограф,53,143661,False,0.805,0.879,4,-4.799,0,0.0415,0.0503,0.000758,0.338,0.912,142.0,4,synth-pop
